Id,GameURL,Critic,Score,ReviewDate
299908,http://www.metacritic.com/game/ios/lost-within,"Pocket Gamer UK",70,2015-04-21
299909,http://www.metacritic.com/game/pc/geometry-dash,Softpedia,85,2015-01-09
299915,http://www.metacritic.com/game/ios/lost-yeti,"Pocket Gamer UK",80,2014-01-17
299916,http://www.metacritic.com/game/ios/loststar-tactics,TouchArcade,70,2012-06-07
299925,http://www.metacritic.com/game/pc/geometry-wars-3-dimensions,Eurogamer,70,2014-12-01
299941,http://www.metacritic.com/game/ios/lostwinds,"Slide to Play",50,2011-12-21
299948,http://www.metacritic.com/game/pc/geometry-wars-retro-evolved,GameSpot,67,NULL
299962,http://www.metacritic.com/game/ios/lostwinds2-winter-of-the-melodias,"Absolute Games",65,2012-06-28
299963,http://www.metacritic.com/game/ios/lotsa-blocks,AppSpy,60,2012-10-31
299964,http://www.metacritic.com/game/ios/love-and-dragons-hd,148Apps,70,2013-10-28
299965,http://www.metacritic.com/game/ios/love-connection,"Pocket Gamer UK",70,2014-07-01
299966,http://www.metacritic.com/game/ios/love-gears,TouchGen,80,2013-02-24
299968,http://www.metacritic.com/game/ios/love-me-not,"Hyper Magazine",60,2012-08-08
299969,http://www.metacritic.com/game/ios/lowlander,TouchArcade,90,2015-01-23
299975,http://www.metacritic.com/game/pc/gettysburg-armored-warfare,"PC Gamer UK",19,2012-05-11
299980,http://www.metacritic.com/game/ios/lub-vs-dub,Apple'N'Apps,50,2013-08-21
299983,http://www.metacritic.com/game/ios/lucha-amigos,"Pocket Gamer UK",70,2014-12-04
299985,http://www.metacritic.com/game/ios/luke-the-liftboy,148Apps,60,2012-07-09
299993,http://www.metacritic.com/game/pc/ghost-in-the-sheet,"Adventure Gamers",50,NULL
299996,http://www.metacritic.com/game/ios/lumber-jacked,"Slide to Play",50,2013-04-24
299998,http://www.metacritic.com/game/ios/lumberwhack-defend-the-wild,148Apps,80,2013-08-07
300026,http://www.metacritic.com/game/pc/ghost-master,"PC Format",66,NULL
300034,http://www.metacritic.com/game/ios/lume,"Slide to Play",50,2012-03-17
300048,http://www.metacritic.com/game/pc/ghost-pirates-of-vooju-island,"PC Gamer UK",47,NULL
300049,http://www.metacritic.com/game/ios/lumena,"Digitally Downloaded",80,2014-05-09
300054,http://www.metacritic.com/game/ios/lumi,"Pocket Gamer UK",60,2012-02-07
300066,http://www.metacritic.com/game/pc/ghostbusters-sanctum-of-slime,"LEVEL (Czech Republic)",30,2011-05-22
300071,http://www.metacritic.com/game/ios/lumicon,"Pocket Gamer UK",70,2012-07-10
300073,http://www.metacritic.com/game/ios/lumigon,AppAdvice,70,2012-11-26
300084,http://www.metacritic.com/game/ios/lumines-touch-fusion,AppSafari,90,2011-07-08
300100,http://www.metacritic.com/game/pc/ghostbusters-the-video-game,"PC PowerPlay",60,NULL
300101,http://www.metacritic.com/game/ios/luminous,"Pocket Gamer UK",60,2014-02-19
300104,http://www.metacritic.com/game/pc/ghostcontrol-inc,Games.cz,50,2014-08-06
300106,http://www.metacritic.com/game/ios/lumo-deliveries,Apple'N'Apps,50,2014-10-31
300114,http://www.metacritic.com/game/ios/lums,Everyeye.it,60,2013-08-27
300115,http://www.metacritic.com/game/pc/ghostship-aftermath,"Riot Pixels",57,2014-08-27
300116,http://www.metacritic.com/game/ios/luna-bears,AppSpy,80,2013-01-07
300118,http://www.metacritic.com/game/ios/luna-league-soccer,"Pocket Gamer UK",70,2014-12-31
300119,http://www.metacritic.com/game/ios/lunar-eclipse---asteroid-shooting-game,148Apps,70,2013-01-17
300121,http://www.metacritic.com/game/pc/giana-sisters-dream-runners,ZTGD,35,2015-09-24
300122,http://www.metacritic.com/game/ios/lunar-flowers,148Apps,70,2015-10-07
300130,http://www.metacritic.com/game/ios/lunar-racer,Gamezebo,60,2012-01-06
300151,http://www.metacritic.com/game/pc/giana-sisters-twisted-dreams,GameCritics,40,2013-01-19
300159,http://www.metacritic.com/game/ios/lunar-silver-star-story-touch,"Pocket Gamer UK",70,2012-09-26
300164,http://www.metacritic.com/game/pc/giana-sisters-twisted-dreams---rise-of-the-owlverlord,Multiplayer.it,80,2013-10-11
300165,http://www.metacritic.com/game/ios/lunatic-clay,148Apps,60,2014-02-27
300170,http://www.metacritic.com/game/ios/luxor-evolved-hd-full,148Apps,70,2012-05-03
300197,http://www.metacritic.com/game/pc/giants-citizen-kabuto,"Computer Games Magazine",60,NULL
300199,http://www.metacritic.com/game/ios/luxor-hd,148Apps,70,2011-06-26
300200,http://www.metacritic.com/game/ios/luxor-amun-rising-hd,"Pocket Gamer UK",90,2011-04-15
300207,http://www.metacritic.com/game/pc/gigantic-army,"Hooked Gamers",50,2014-02-18
300213,http://www.metacritic.com/game/ios/luxuria-superbia,Apple'N'Apps,40,2013-11-19
300214,http://www.metacritic.com/game/ios/lvln,TouchArcade,70,2013-12-10
300217,http://www.metacritic.com/game/pc/girl-with-a-heart-of,"Adventure Gamers",50,2012-01-10
300223,http://www.metacritic.com/game/ios/lyne,"Hyper Magazine",70,2014-03-09
300225,http://www.metacritic.com/game/ios/lyst-ignition,TouchArcade,80,2012-02-15
300236,http://www.metacritic.com/game/pc/gish,"Adrenaline Vault",60,NULL
300241,http://www.metacritic.com/game/ios/muse,"Pocket Gamer UK",50,2011-12-28
300248,http://www.metacritic.com/game/pc/gladiator-sword-of-vengeance,"Computer Games Magazine",50,NULL
300250,http://www.metacritic.com/game/ios/m0b1us,148Apps,50,2014-04-10
300251,http://www.metacritic.com/game/ios/ma3e,148Apps,70,2012-12-22
300252,http://www.metacritic.com/game/ios/macbrickout,AppSafari,90,2011-04-10
300253,http://www.metacritic.com/game/ios/macguffin-quest,148Apps,60,2013-11-26
300260,http://www.metacritic.com/game/pc/gladiators-of-rome,"PC Gamer",29,NULL
300268,http://www.metacritic.com/game/ios/macguffins-curse,"Pocket Gamer UK",60,2012-05-11
300273,http://www.metacritic.com/game/pc/glare,GameSpot,60,2013-10-22
300274,http://www.metacritic.com/game/ios/macgyver-deadly-descent,"Pocket Gamer UK",60,2014-06-05
300285,http://www.metacritic.com/game/ios/machinarium,Gamekult,70,2011-09-12
300286,http://www.metacritic.com/game/pc/glitch-2011,"The A.V. Club",83,2011-10-17
300287,http://www.metacritic.com/game/ios/machinarium-pocket-edition,"Arcade Sushi",85,2013-10-20
300288,http://www.metacritic.com/game/ios/machine-world,"Vandal Online",79,2012-07-26
300289,http://www.metacritic.com/game/ios/machineers,"Pocket Gamer UK",70,2014-10-16
300298,http://www.metacritic.com/game/ios/machines-at-war-3,"Pocket Gamer UK",60,2013-10-09
300310,http://www.metacritic.com/game/pc/global-agenda,GameSpot,55,NULL
300316,http://www.metacritic.com/game/ios/mad-acorn,Gamezebo,70,2012-06-11
300319,http://www.metacritic.com/game/ios/mad-bullets,"Pocket Gamer UK",70,2014-07-22
300322,http://www.metacritic.com/game/ios/mad-chef,"Slide to Play",75,2011-12-15
300326,http://www.metacritic.com/game/ios/mad-cows,AppSpy,60,2012-07-31
300334,http://www.metacritic.com/game/ios/mad-dog-mccree,"Slide to Play",25,2011-12-30
300343,http://www.metacritic.com/game/pc/global-operations,"Computer Gaming World",60,NULL
300345,http://www.metacritic.com/game/ios/mad-dragon,"Arcade Sushi",60,2013-06-24
300351,http://www.metacritic.com/game/pc/global-ops-commando-libya,"LEVEL (Czech Republic)",10,2012-03-22
300352,http://www.metacritic.com/game/ios/mad-merx-nemesis,148Apps,70,2013-03-01
300353,http://www.metacritic.com/game/pc/global-outbreak-doomsday-edition,"Riot Pixels",45,2014-10-19
300354,http://www.metacritic.com/game/ios/mad-penguins,AppSafari,80,2011-08-08
300355,http://www.metacritic.com/game/ios/mad-road-driver,148Apps,80,2014-05-28
300356,http://www.metacritic.com/game/ios/mad-rooster,"Pocket Gamer UK",70,2014-08-14
300357,http://www.metacritic.com/game/ios/mad-rush,AppSpy,80,2011-11-17
300358,http://www.metacritic.com/game/pc/glorkian-warrior-the-trials-of-glork,Twinfinite,80,2015-04-06
300367,http://www.metacritic.com/game/ios/mad-skills-bmx,"Pocket Gamer UK",50,2012-08-20
300401,http://www.metacritic.com/game/pc/glory-of-the-roman-empire,"Computer Games Magazine",50,NULL
300410,http://www.metacritic.com/game/ios/mad-skills-motocross,"Gamereactor Sweden",50,2011-01-28
300416,http://www.metacritic.com/game/pc/glow-worm,"Computer Games Magazine",60,NULL
300417,http://www.metacritic.com/game/ios/mad-skills-motocross-2,148Apps,60,2014-02-20
300419,http://www.metacritic.com/game/ios/mad-tracks,"Pocket Gamer UK",60,2011-12-28
300420,http://www.metacritic.com/game/pc/gnomoria,GameCrate,40,2015-07-20
300423,http://www.metacritic.com/game/ios/mad-wheels,TouchArcade,50,2011-09-02
300424,http://www.metacritic.com/game/ios/mad-wheels-hd,148Apps,70,2011-08-22
300425,http://www.metacritic.com/game/ios/madagascar-math-ops,MacLife,70,2013-06-24
300435,http://www.metacritic.com/game/ios/madcoaster,TouchGen,60,2012-03-23
300443,http://www.metacritic.com/game/ios/madden-nfl-11,"No DPad",50,2011-02-05
300444,http://www.metacritic.com/game/pc/go-home-dinosaurs!,ZTGD,90,2013-03-27
300448,http://www.metacritic.com/game/ios/madden-nfl-11-for-ipad,148Apps,70,2011-02-05
300450,http://www.metacritic.com/game/pc/go!-go!-nippon!-my-first-trip-to-japan,"The Digital Fix",50,2014-06-04
300456,http://www.metacritic.com/game/ios/madden-nfl-12,"Slide to Play",50,2011-08-30
300458,http://www.metacritic.com/game/ios/madden-nfl-12-for-ea-sports-for-ipad,TouchGen,60,2011-09-07
300459,http://www.metacritic.com/game/ios/madden-nfl-13-social,Modojo,30,2012-11-05
300467,http://www.metacritic.com/game/ios/madden-nfl-25-by-ea-sports,TouchArcade,20,2013-08-27
300492,http://www.metacritic.com/game/ios/madden-nfl-mobile,Apple'N'Apps,40,2014-08-28
300512,http://www.metacritic.com/game/pc/goat-simulator,Guardian,20,2014-04-02
300515,http://www.metacritic.com/game/ios/madmonster,"Pocket Gamer UK",50,2013-04-25
300516,http://www.metacritic.com/game/ios/mafia-farm,Gamezebo,40,2011-11-26
300517,http://www.metacritic.com/game/pc/goats-on-a-bridge,"Hardcore Gamer",30,2015-02-18
300519,http://www.metacritic.com/game/ios/mafia-planet---a-real-world-online-game,"Vandal Online",65,2012-07-17
300523,http://www.metacritic.com/game/ios/mafia-rush,TouchArcade,60,2012-03-01
300525,http://www.metacritic.com/game/ios/mafia-wars-shakedown-by-zynga,Gamezebo,70,2011-11-10
300536,http://www.metacritic.com/game/pc/god-factory-wingmen,Meristation,60,2014-09-02
300537,http://www.metacritic.com/game/ios/magazine-mogul,TouchArcade,80,2015-02-07
300552,http://www.metacritic.com/game/ios/mage-gauntlet,"Edge Magazine",70,2012-01-17
300568,http://www.metacritic.com/game/pc/god-mode,"Cheat Code Central",44,2013-04-24
300571,http://www.metacritic.com/game/ios/magenta-arcade,"Pocket Gamer UK",70,2015-03-19
300580,http://www.metacritic.com/game/ios/magic-2014,"Quarter to Three",20,2013-07-16
300586,http://www.metacritic.com/game/pc/gods-heroes-rome-rising,IGN,40,2011-07-12
300592,http://www.metacritic.com/game/ios/magic-2015,148Apps,70,2014-07-15
300596,http://www.metacritic.com/game/pc/gods-and-generals,"Computer Games Magazine",10,NULL
300597,http://www.metacritic.com/game/ios/magic-craft-the-hero-of-fantasy-kingdom,148Apps,80,2013-03-19
300599,http://www.metacritic.com/game/pc/gods-vs-humans,GameZone,55,2010-12-24
300605,http://www.metacritic.com/game/ios/magic-duels-origins,Gamezebo,80,2015-07-13
300643,http://www.metacritic.com/game/ios/magic-flute-by-mozart,"Pocket Tactics",60,2015-10-06
300653,http://www.metacritic.com/game/pc/gods-will-be-watching,"Riot Pixels",35,2014-08-27
300661,http://www.metacritic.com/game/ios/magic-orbz,"Pocket Gamer UK",60,2012-12-17
300669,http://www.metacritic.com/game/pc/gods-lands-of-infinity,GameSpot,40,NULL
300670,http://www.metacritic.com/game/ios/magic-ring,AppSafari,90,2011-05-17
300671,http://www.metacritic.com/game/ios/magic-river,TheAppzine,80,2015-09-07
300673,http://www.metacritic.com/game/ios/magic-shot,"Pocket Gamer UK",70,2015-04-14
300679,http://www.metacritic.com/game/ios/magic-touch-wizard-for-hire,CD-Action,70,2015-07-27
300680,http://www.metacritic.com/game/ios/magic-tree-by-com2us,Gamezebo,80,2012-04-09
300682,http://www.metacritic.com/game/ios/magic-wingdom,"Pocket Gamer UK",50,2012-11-08
300685,http://www.metacritic.com/game/pc/gold-rush!-anniversary,"Adventure Gamers",30,2015-01-18
300700,http://www.metacritic.com/game/ios/magic-the-gathering---duels-of-the-planeswalkers-2013,AppGamer,70,2013-01-15
300701,http://www.metacritic.com/game/ios/magick,148Apps,80,2014-07-01
300710,http://www.metacritic.com/game/ios/magicka-wizards-of-the-square-tablet,"Pocket Gamer UK",70,2013-04-01
300711,http://www.metacritic.com/game/ios/magimon,148Apps,70,2012-12-06
300712,http://www.metacritic.com/game/ios/magnetar,GamePro,70,2011-02-10
300718,http://www.metacritic.com/game/ios/magnetic-baby,"Pocket Gamer UK",60,2011-07-12
300726,http://www.metacritic.com/game/ios/magnetic-billiards-blueprint,games(TM),70,2011-09-13
300730,http://www.metacritic.com/game/ios/magnetic-shaving-derby,VideoGamer,60,2011-02-08
300736,http://www.metacritic.com/game/pc/golf-resort-tycoon,GamePower,25,NULL
300741,http://www.metacritic.com/game/ios/magnetized,"Pocket Gamer UK",70,2014-01-15
300742,http://www.metacritic.com/game/ios/mahjong-elements,AppSafari,80,2011-06-09
300747,http://www.metacritic.com/game/pc/golf-resort-tycoon-ii,"Computer Gaming World",20,NULL
300748,http://www.metacritic.com/game/ios/mahjong-journey,148Apps,70,2014-12-18
300767,http://www.metacritic.com/game/pc/gomo,"Hardcore Gamer",30,2013-12-11
300770,http://www.metacritic.com/game/ios/mahjongg-dimensions,AppSpy,60,2011-02-20
300771,http://www.metacritic.com/game/ios/mahjongg-dimensions-unblocked,Gamezebo,60,2013-07-26
300773,http://www.metacritic.com/game/ios/mailboxing,"Slide to Play",75,2012-01-17
300825,http://www.metacritic.com/game/ios/mailmen,148Apps,70,2012-02-20
300832,http://www.metacritic.com/game/pc/gone-home,Eurogamer,60,2013-08-15
300837,http://www.metacritic.com/game/ios/majesty-the-fantasy-kingdom-sim,Gamezebo,50,2011-10-26
300871,http://www.metacritic.com/game/pc/goodbye-deponia,"Worth Playing",40,2014-02-28
300872,http://www.metacritic.com/game/ios/majesty-the-northern-expansion,148Apps,80,2012-12-19
300873,http://www.metacritic.com/game/pc/goodgame-empire,Lazygamer,55,2015-04-08
300881,http://www.metacritic.com/game/ios/major-magnet,Apple'N'Apps,50,2013-02-25
300883,http://www.metacritic.com/game/ios/major-magnet-arcade,148Apps,70,2014-06-30
300896,http://www.metacritic.com/game/pc/gorasul-legacy-of-the-dragon,"Game Revolution",33,NULL
300906,http://www.metacritic.com/game/ios/major-mayhem,TouchArcade,60,2011-11-17
300907,http://www.metacritic.com/game/ios/make-it-rain-the-love-of-money,Gamezebo,70,2014-05-20
300929,http://www.metacritic.com/game/pc/gore-ultimate-soldier,"Computer Gaming World",20,NULL
300930,http://www.metacritic.com/game/ios/maleficent-free-fall,Gamezebo,40,2014-05-20
300931,http://www.metacritic.com/game/ios/mall-stars,Gamezebo,80,2012-06-12
300932,http://www.metacritic.com/game/ios/mamba-nation-battle,148Apps,80,2011-11-25
300933,http://www.metacritic.com/game/ios/man-at-arms-td,148Apps,80,2014-01-21
300947,http://www.metacritic.com/game/pc/gotham-city-impostors,"Armchair Empire",30,2012-03-21
300948,http://www.metacritic.com/game/ios/man-at-arms-td-pocket-edition,TouchArcade,80,2014-01-31
300952,http://www.metacritic.com/game/ios/man-in-a-maze,TouchArcade,70,2012-12-13
300966,http://www.metacritic.com/game/pc/gothic,"Computer Gaming World",70,NULL
300975,http://www.metacritic.com/game/ios/man-of-steel,MacLife,40,2013-06-19
300979,http://www.metacritic.com/game/ios/man-of-steel-hd,148Apps,50,2013-06-17
301018,http://www.metacritic.com/game/pc/gothic-3,RewiredMind,20,NULL
301019,http://www.metacritic.com/game/ios/mana-defense,TouchArcade,70,2013-11-05
301020,http://www.metacritic.com/game/ios/mandala-memory,148Apps,60,2011-02-09
301030,http://www.metacritic.com/game/pc/gothic-3-forsaken-gods,1UP,16,NULL
301031,http://www.metacritic.com/game/ios/mangohero,148Apps,80,2012-12-19
301034,http://www.metacritic.com/game/ios/maniac-manors,"Arcade Sushi",60,2013-08-16
301054,http://www.metacritic.com/game/pc/gothic-ii,"Play Magazine",50,NULL
301055,http://www.metacritic.com/game/ios/manny-pacquiao-pound-for-pound,AppSpy,60,2011-11-25
301062,http://www.metacritic.com/game/ios/manos---the-hands-of-fate,TouchArcade,40,2012-07-31
301064,http://www.metacritic.com/game/ios/manowar,TouchArcade,90,2015-08-21
301067,http://www.metacritic.com/game/ios/mansion-run,TouchGen,60,2013-05-31
301071,http://www.metacritic.com/game/ios/manuganu,Apple'N'Apps,50,2013-05-22
301073,http://www.metacritic.com/game/ios/manuganu-2,"Pocket Gamer UK",70,2014-07-01
301075,http://www.metacritic.com/game/ios/maplestory-cave-crawlers,Everyeye.it,70,2012-01-17
301079,http://www.metacritic.com/game/ios/maplestory-cygnus-knights-edition,"Pocket Gamer UK",50,2011-07-18
301087,http://www.metacritic.com/game/pc/grand-ages-medieval,GameSpot,50,2015-10-09
301105,http://www.metacritic.com/game/pc/grand-ages-rome,GameSpot,55,NULL
301107,http://www.metacritic.com/game/ios/maplestory-live,Modojo,60,2012-07-10
301112,http://www.metacritic.com/game/ios/maplestory-thief-edition,"No DPad",25,2011-02-05
301114,http://www.metacritic.com/game/ios/mappy-by-namco,AppSpy,60,2011-03-07
301116,http://www.metacritic.com/game/ios/marathon-1,"Slide to Play",75,2011-07-18
301119,http://www.metacritic.com/game/ios/marathon-2-durandal,"Pocket Gamer UK",30,2011-12-28
301120,http://www.metacritic.com/game/ios/marble-duel,Gamezebo,90,2014-11-20
301121,http://www.metacritic.com/game/ios/marble-mixer,GamePro,80,2011-05-27
301122,http://www.metacritic.com/game/ios/marble-mountain-full,148Apps,80,2015-02-09
301126,http://www.metacritic.com/game/ios/marbly,VideoGamer,30,2013-06-07
301128,http://www.metacritic.com/game/ios/march-of-empires,Gamezebo,50,2015-08-17
301129,http://www.metacritic.com/game/ios/march-on-oz,"Slide to Play",100,2012-11-25
301141,http://www.metacritic.com/game/pc/grand-prix-3,"Adrenaline Vault",70,NULL
301142,http://www.metacritic.com/game/ios/marco-fabian-juggle-cup,Atomix,30,2015-01-30
301144,http://www.metacritic.com/game/ios/marcus-level,TouchArcade,50,2014-06-27
301145,http://www.metacritic.com/game/ios/maria-the-witch,"Pocket Gamer UK",50,2014-10-27
301146,http://www.metacritic.com/game/ios/mariachi-hero,148Apps,60,2011-03-02
301147,http://www.metacritic.com/game/ios/mariachi-hero-grande,"Slide to Play",25,2011-02-20
301148,http://www.metacritic.com/game/ios/mario-italiano-four-families,148Apps,70,2015-06-18
301149,http://www.metacritic.com/game/ios/mark-of-the-dragon,148Apps,70,2014-11-20
301169,http://www.metacritic.com/game/pc/grand-theft-auto-iii,"G4 TV",80,NULL
301170,http://www.metacritic.com/game/ios/mars-needs-mechanics,148Apps,50,2014-03-14
301178,http://www.metacritic.com/game/ios/marvel-contest-of-champions,"Arcade Sushi",60,2014-12-15
301218,http://www.metacritic.com/game/pc/grand-theft-auto-iv,CPUGamer,70,NULL
301223,http://www.metacritic.com/game/ios/marvel-future-fight,DarkZero,70,2015-07-23
301225,http://www.metacritic.com/game/pc/grand-theft-auto-iv-the-ballad-of-gay-tony,"Cheat Code Central",90,NULL
301227,http://www.metacritic.com/game/ios/marvel-kapow!,"Pocket Gamer UK",40,2011-06-22
301228,http://www.metacritic.com/game/ios/marvel-kapow!-hd,"Slide to Play",25,2011-06-17
301230,http://www.metacritic.com/game/ios/marvel-mighty-heroes,148Apps,50,2015-04-08
301232,http://www.metacritic.com/game/pc/grand-theft-auto-iv-the-lost-and-damned,"Vandal Online",90,NULL
301235,http://www.metacritic.com/game/ios/marvel-pinball,"Arcade Sushi",40,2013-06-13
301249,http://www.metacritic.com/game/ios/marvel-puzzle-quest,"Digital Spy",60,2013-10-08
301258,http://www.metacritic.com/game/ios/marvel-run-jump-smash!,Apple'N'Apps,40,2014-02-03
301259,http://www.metacritic.com/game/ios/marvel-unlimited,MacLife,50,2013-03-19
301286,http://www.metacritic.com/game/ios/marvel-vs-capcom-2,TouchGen,40,2012-05-14
301328,http://www.metacritic.com/game/pc/grand-theft-auto-v,CGMagazine,70,2015-05-01
301332,http://www.metacritic.com/game/ios/marvel-war-of-heroes,"Slide to Play",50,2012-11-05
301333,http://www.metacritic.com/game/ios/mashed-up-monkeys,TouchGen,70,2013-02-15
301360,http://www.metacritic.com/game/ios/mass-effect-infiltrator,"Slide to Play",25,2012-03-06
301407,http://www.metacritic.com/game/pc/grand-theft-auto-san-andreas,GameShark,70,NULL
301408,http://www.metacritic.com/game/ios/massteroid,148Apps,70,2013-10-18
301413,http://www.metacritic.com/game/ios/master-of-alchemy---vengeance-front,AppSpy,60,2013-04-07
301415,http://www.metacritic.com/game/ios/master-of-alchemy-hd,Destructoid,85,2011-02-17
301417,http://www.metacritic.com/game/ios/master-of-craft,148Apps,80,2014-06-30
301447,http://www.metacritic.com/game/pc/grand-theft-auto-vice-city,"Cheat Code Central",80,NULL
301448,http://www.metacritic.com/game/ios/master-of-tea-kung-fu,148Apps,80,2014-11-28
301450,http://www.metacritic.com/game/ios/masters-of-mystery-blood-of-betrayal-hd,"Slide to Play",75,2012-11-18
301462,http://www.metacritic.com/game/pc/grandia-ii,"Computer Games Magazine",50,NULL
301464,http://www.metacritic.com/game/ios/masters-of-mystery-crime-of-fashion-hd,148Apps,80,2012-08-31
301470,http://www.metacritic.com/game/pc/grandia-ii-anniversary-edition,"Digital Chumps",70,2015-08-27
301472,http://www.metacritic.com/game/ios/masters-of-the-masks,148Apps,70,2015-04-23
301473,http://www.metacritic.com/game/ios/match-day-collection-zx-spectrum-hd,148Apps,50,2012-06-20
301477,http://www.metacritic.com/game/ios/match-panic,"Edge Magazine",70,2011-06-28
301479,http://www.metacritic.com/game/ios/match-up!-by-big-fish,148Apps,70,2013-03-15
301481,http://www.metacritic.com/game/pc/grappling-hook,"PC Gamer UK",59,NULL
301483,http://www.metacritic.com/game/ios/matchblocks,148Apps,80,2012-12-07
301488,http://www.metacritic.com/game/ios/matching-with-friends,Gamezebo,70,2012-07-01
301489,http://www.metacritic.com/game/ios/matchlings,148Apps,60,2011-07-12
301490,http://www.metacritic.com/game/pc/grass-simulator,Multiplayer.it,10,2015-04-08
301491,http://www.metacritic.com/game/ios/math-academy,"Pocket Gamer UK",40,2015-09-02
301503,http://www.metacritic.com/game/ios/max-adventure,ZTGD,70,2011-02-17
301508,http://www.metacritic.com/game/pc/gratuitous-space-battles,"PC PowerPlay",60,NULL
301517,http://www.metacritic.com/game/ios/max-and-the-magic-marker,IGN,65,2011-03-31
301520,http://www.metacritic.com/game/pc/gratuitous-space-battles-2,CD-Action,50,2015-07-04
301527,http://www.metacritic.com/game/ios/max-and-the-magic-marker-for-ipad,Multiplayer.it,67,2011-04-06
301528,http://www.metacritic.com/game/pc/gratuitous-space-battles-galactic-conquest,"PC Gamer",50,2011-02-26
301529,http://www.metacritic.com/game/ios/max-astro-stranded-beyond-the-stars,AppSpy,60,2012-07-02
301532,http://www.metacritic.com/game/ios/max-awesome,"Pocket Gamer UK",50,2012-11-25
301535,http://www.metacritic.com/game/ios/max-axe,148Apps,60,2013-11-15
301538,http://www.metacritic.com/game/pc/gratuitous-space-battles-the-outcasts,DarkZero,60,2013-02-12
301539,http://www.metacritic.com/game/ios/max-blaster,148Apps,60,2013-12-03
301543,http://www.metacritic.com/game/ios/max-damage,AppSpy,60,2011-06-09
301547,http://www.metacritic.com/game/ios/max-gentlemen,148Apps,60,2014-08-22
301556,http://www.metacritic.com/game/pc/gratuitous-tank-battles,GameSpy,40,2012-05-31
301579,http://www.metacritic.com/game/ios/max-payne-mobile,Gameblog.fr,40,2012-04-20
301581,http://www.metacritic.com/game/ios/max-steel,148Apps,70,2013-09-02
301584,http://www.metacritic.com/game/ios/maxs-pirate-planet---a-board-game-adventure,148Apps,60,2013-05-02
301585,http://www.metacritic.com/game/ios/maximum-overdrive,148Apps,80,2015-01-07
301588,http://www.metacritic.com/game/ios/maximus,"Pocket Gamer UK",70,2013-07-12
301589,http://www.metacritic.com/game/ios/maximus-discus,148Apps,50,2011-08-15
301599,http://www.metacritic.com/game/ios/maxplosion,MEGamers,45,2011-02-05
301600,http://www.metacritic.com/game/ios/mayan-puzzle,AppSafari,90,2011-04-12
301605,http://www.metacritic.com/game/ios/mayday!-deep-space,Gamer.nl,60,2015-01-23
301607,http://www.metacritic.com/game/ios/mayday!-emergency-landing,Modojo,40,2013-03-19
301609,http://www.metacritic.com/game/pc/gravitron-2,"PC Zone UK",65,NULL
301610,http://www.metacritic.com/game/ios/mayhem!,"Pocket Gamer UK",70,2015-02-25
301612,http://www.metacritic.com/game/pc/gravity-badgers,"Hardcore Gamer",20,2013-12-03
301614,http://www.metacritic.com/game/ios/maze-crusade,148Apps,80,2013-11-19
301615,http://www.metacritic.com/game/ios/maze-dash,AppSmile,50,2011-04-11
301616,http://www.metacritic.com/game/ios/maze-universe,148Apps,60,2014-03-26
301619,http://www.metacritic.com/game/ios/mazecraft,"Pocket Gamer UK",40,2015-08-19
301633,http://www.metacritic.com/game/ios/mazes-monsters,148Apps,60,2013-01-11
301636,http://www.metacritic.com/game/pc/gravity-ghost,CalmDownTom,60,2015-03-11
301637,http://www.metacritic.com/game/ios/mazes-of-karradash,TouchArcade,80,2015-08-05
301638,http://www.metacritic.com/game/ios/mazzyboyhd,148Apps,50,2012-08-15
301665,http://www.metacritic.com/game/pc/gray-matter,Telegraph,40,2011-03-30
301666,http://www.metacritic.com/game/ios/mcbank-the-puzzle-of-money-and-freedom,AppAdvice,80,2012-11-09
301667,http://www.metacritic.com/game/ios/mcgyro,TouchArcade,80,2011-12-09
301668,http://www.metacritic.com/game/ios/mcleft-leright,Apple'N'Apps,50,2014-12-17
301669,http://www.metacritic.com/game/pc/great-big-war-game,Softpedia,60,2015-01-15
301676,http://www.metacritic.com/game/ios/mcpixel,"Digital Spy",60,2012-09-11
301678,http://www.metacritic.com/game/ios/me-vs-you,"God is a Geek",40,2013-11-08
301694,http://www.metacritic.com/game/pc/great-invasions-the-darkages-350-1066-ad,GamingExcellence,30,NULL
301696,http://www.metacritic.com/game/ios/mean-girls-the-game,DarkZero,40,2015-02-20
301697,http://www.metacritic.com/game/ios/meanwhile,"Edge Magazine",90,2011-11-16
301698,http://www.metacritic.com/game/ios/meat-factory,"Pocket Gamer UK",60,2014-11-03
301709,http://www.metacritic.com/game/pc/great-war-nations-the-spartans,GameShark,25,NULL
301710,http://www.metacritic.com/game/ios/meatspace-invasion,148Apps,80,2012-06-25
301713,http://www.metacritic.com/game/ios/mecapix,AppSmile,80,2011-06-04
301714,http://www.metacritic.com/game/pc/greed---black-border,GameShark,67,2012-01-02
301716,http://www.metacritic.com/game/ios/mech-battle-arena,Gamezebo,40,2013-12-16
301723,http://www.metacritic.com/game/pc/greed-corp,GamesRadar+,70,2011-01-12
301724,http://www.metacritic.com/game/ios/mech-conquest,148Apps,50,2013-12-05
301726,http://www.metacritic.com/game/ios/mech-guardian,AppSafari,70,2012-04-16
301728,http://www.metacritic.com/game/ios/mecha-ace,"Pocket Gamer UK",80,2014-06-22
301735,http://www.metacritic.com/game/pc/green-berets,"PC Gamer",33,NULL
